name,symbol,category,chains,tvl,change_1h,change_1d,change_7d,mcap,url,description
JediSwap V1,-,Dexs,Starknet,895383.7856569729,2.0056417551135297,-5.042928039711882,-9.913230601172401,,https://jediswap.xyz,A community-led fully permissionless and composable AMM on Starknet by StarkWareLtd
The Rig,-,Liquid Staking,Fuel,889492.1926077687,,,,,https://rig.st/,"The Rig is a native liquid staking protocol on Ignition, enabling instant stFUEL issuance for seamless DeFi participation and maximized staking yields"
GRXswap,-,Dexs,GRX Chain,888847.6179891708,1.8934846112715462,-6.2881684826514,-12.37224978186886,,https://grxswap.io/,GRXswap is a decentralized exchange on GRX Chain.
YieldFlow Yield Farming,YFLOW,Liquidity manager,"Arbitrum, Ethereum",887239.1209175865,-0.08445875572037664,-9.66049126373889,-20.254536447368963,,https://yieldflow.com,"YieldFlow is a decentralized platform for yieldfarming through staking, lending and liquidity mining."
Bonkswap,-,Dexs,Solana,886862.9260834625,-0.23515920421039027,-8.38770409010074,-15.029849330995617,,https://bonkswap.io,Building the Nexus of Degeneracy on Solana
WanLend,-,Lending,Wanchain,886524.669811599,-0.050699690286705845,-3.17967860842721,-4.538721369811455,,https://wanlend.finance/,"WanLend is a decentralized financial management platform, users can deposit cryptos to gain interests, or borrow cryptos and pay interests"
Hybra V3,-,Dexs,Hyperliquid L1,886444.0376317857,-1.0149514099703367,-3.0916140504633347,-9.828518128506815,,https://www.hybra.finance?code=GRYN2U,Hybra Concentrated-Liquidity (CL) pools use Uniswap V3 contracts without modification
PotatoSwap V3,-,Dexs,X Layer,884701.7749820042,,,,,https://potatoswap.finance,Discover Liquidity. Or Potatoes. Or a DEX + Launchpad natively built for the XLayerOfficial ecosystem.
TanX.fi,-,Dexs,"Ethereum, Optimism, Polygon, Arbitrum, Linea, Mode, Scroll",878676.7442947039,-0.028967263581208158,-2.2934564017614463,-4.828974459596864,,https://www.tanx.fi,"The decentralized order-book exchange for traders crafted by traders. Gasless, Instant, Multi-Chain, Secure, Trustless. Powered by @StarkWareLtd"
DefiEdge,-,Liquidity manager,"Binance, Polygon, Arbitrum, Linea, Base, Optimism, Avalanche, Ethereum, X Layer, zkSync Era, Polygon zkEVM, Astar zkEVM, Moonbeam, Mantle",878329.8333478232,,,,,,Permissionless Liquidity Management on Uniswap V3. DefiEdge provides the smartest solution to deploy liquidity and optimise yields on Uniswap V3
Swap Country,-,Dexs,Harmony,875435.7903361217,-1.3283839003938311,1026.593242003605,971.3294905696016,,https://swap.country,Uniswap V3 fork on harmony
deFusion,DEF,Liquid Staking,TomoChain,871257.3500254794,-0.7788847690201806,-22.754263186989647,-42.55642591640848,34623.53020881684,https://www.defusion.xyz/,"deFusion is an Infra-liquidity staking platform, designed exclusively for users on Viction seeking a secure and smooth staking experience. With cutting-edge technology and a commitment to transparency, deFusion provides Automated Rewards Distribution Solution (ARDS), ensuring a fusion of stability and efficiency in the ever-evolving blockchain landscape. Using SVIC - tokenized equivalents of your holdings unlocks the door to Viction's expansive ecosystem of utilities."
Karura Liquid Staking,KSM,Liquid Staking,Karura,868929.9791328232,0.5138206993067058,-8.578005524172966,-17.822700210109716,,https://acala.network/karura,Liquidity for staked assets. Instant redeem. Available for Polkadot and Kusama.
zkSwap V2,ZF,Dexs,"zkSync Era, Sonic, Monad",866421.2953940841,0.5408534299478021,-5.984526829452335,-14.695381958241555,,https://zkswap.finance,"zkSwap Finance is the top DEX and the first Swap to Earn DeFi AMM on zkSync Era ecosystem, pioneering a unique incentive model that rewards both liquidity providers & traders"
Atrium,-,Farm,Cardano,863691.39191883,0.4032692302804861,-7.479803497077256,-17.359216706270004,,https://atrium.io/,"Atrium is a distributed staking protocol on Cardano that enables users to delegate stake across multiple pools via smart contract powered staking baskets. The Diffusion basket, Cardano's first staking basket, allows simultaneous delegation to 50 community-selected stake pool operators while earning ADA rewards and ATMA tokens."
Invariant Group,-,Risk Curators,"Plasma, Ethereum, Hemi",863229.3864787414,0.07915659565847477,-8.963246561681942,-17.600064063292848,,https://invariant.group/,Invariant Group is a Swiss-based digital assets manager focused on niche opportunities.
Nomad,-,Bridge,"Ethereum, Milkomeda, Moonbeam, Evmos",863033.4455288574,0.7998071443213064,-7.914591091110196,-21.825994982530943,,https://nomad.xyz,"Nomad is an interoperability protocol for generalized message passing. We leverage an optimistic mechanism. There are no validators, and there is no blockchain. We're deployed as smart contracts between two chains, and has a lightweight off-chain component. This allows us to have less overhead and be more cost-efficient than other interoperability protocols."
Deepr Finance,DEEPR,Lending,"IOTA EVM, ShimmerEVM",858047.2309736222,-0.024205405006597402,-5.8226732760386,-8.641080032304771,0.0,https://www.deepr.finance/,Discover the Potential of Decentralized Lending Bringing a Secure and Efficient Lending Platform to Shimmer
ZO Perps,-,Derivatives,Sui,856552.4041323826,0.10469970106285587,-2.0283002812035704,-4.2796075012180665,,https://zofai.io,ZO is the first intelligent perpetual protocol built on Sui that offers you agent enhanced and automated perpetual trading experience
Swell Earn,SWELL,Yield Aggregator,"Swellchain, Ethereum",855251.457045855,-0.25154632861730875,-9.372208271629134,-18.431728172927833,,https://app.swellnetwork.io/earn/vaults,"Swell Earn vaults are designed to simplify access to DeFi strategies, allowing users to effortlessly put their tokens to work in the DeFi ecosystem. By depositing tokens into the vault, users let the system automatically distribute those assets across multiple DeFi opportunities. With vault infrastructure and vault strategies provided by the team at Nucleus and active risk guardianship provided by Gauntlet . Assets deposited by users are certain to be a) up to date with latest opportunities b) optimized to capture the best yield mix and c) risk optimized to ensure best practices"
Vestige,VEST,Launchpad,Algorand,854571.391578,,,,0.0,https://vestige.fi,"Vestige is the most reliable data platform for Algorand assets, integrating multiple data sources into easy to digest asset pages. It allows traders to find new ASA's as well as monitor their value and trade across all dexes. It also offers a vast amount of DeFi tools like token lockers and launchpads"
Cauldron,-,Dexs,Bitcoincash,854055.753727049,,,,,https://cauldron.quest/,Cauldron is a decentralized exchange on Bitcoin Cash that lets users swap and provide liquidity to native cashtokens
BMX Classic Perps,BMX,Derivatives,"Base, Sonic, Mode",853836.5290131645,0.19300721341073768,0.546216262744224,-2.287600323613276,,https://bmx.morphex.trade,BMX by Morphex is a decentralized perpetual exchange focused on bringing the highest capital efficiency to liquidity providers.
TradeGPT,-,Dexs,0G,852181.9998789665,-0.21293846028594032,-6.465165098845418,-13.843006265004036,,https://tradegpt.finance/,"Prompt to trade with TradeGPT, a natural language DEX native to 0G"
TownSquare,-,Lending,Monad,849249.5861815284,-6.508522178273196,-3.633224764157873,-17.342213300000026,,https://app.townsq.xyz/,"Monad's first modular money market, built for optimized leverage & yield."
Sablier Flow,-,Payments,"Ethereum, Arbitrum, Base, Polygon, Linea, Mode, Binance, zkSync Era, Morph, xDai, Avalanche, Scroll, Optimism, Abstract, Chiliz, Berachain, Form Network, CORE, LightLink, Hyperliquid L1, Sophon, Superseed, Unichain, Sonic, XDC, Sei, Blast",847685.9121259233,,,,,https://app.sablier.com/payments/,Pay at a constant rate. Top up over time
Myriad Markets,-,Prediction Market,"Abstract, Binance, Linea",847333.3264997858,5.625729820688562,-2.811864006684047,-7.4729633102749915,,https://myriad.markets/markets,"Prediction Markets for everything! From crypto, politics and sports to gaming, culture and technology"
Ubeswap V2,UBE,Dexs,Celo,842766.826837127,0.04352958441442922,-3.2907840921833014,-5.40157772281475,,https://ubeswap.org,Ubeswap is the leading DEX on Celo network!
DefiBox,BOX,Dexs,"EOS, Binance, Wax",839947.2881144474,0.04198430097632411,-6.294580305113186,-15.214116886554166,,https://defibox.io,"Defibox is a one-stop DeFi application platform. The project was launched on EOS chain (https://defibox.io) on July 21, 2020 and Swap protocol was launched on BSC chain(https://bscdapp.defibox.io/) on July 21, 2021. Currently, Defibox has launched three protocols, namely Swap protocol, USN stable coin protocol and decentralized lending protocol."
Ocean One,-,Dexs,Mixin,839656.22,,,,,https://ocean.one,"Ocean ONE is a decentralized exchange built on Mixin Network, it's almost the first time that a decentralized exchange gain the same user experience as a centralized one."
Rezerve Money,RZR,Reserve Currency,"Ethereum, Sonic, Binance, Hyperliquid L1, Base",838498.9026862455,-0.1252287838820081,-8.034983021770032,-17.892836534628316,,https://rezerve.money/,RZR is a decentralized treasury accumulation protocol with one mission to accumulate 1 million ETH. With the power of Community & DeFi.
Ra Exchange,-,Dexs,Fraxtal,838361.5423887254,0.031951314315747936,-5.596793635097768,-10.127011566320434,,https://www.ra.exchange/swap,"RA is a next-generation AMM designed to serve as Fraxtal's central liquidity hub, combining the secure and battle-tested superiority of Uniswap v3 with a custom incentive engine, vote-lock governance model, and streamlined user experience."
Upheaval V3,UPHL,Dexs,Hyperliquid L1,832295.498022317,-1.1998593139576599,-1.5934195932737651,22.021193079335745,,https://upheaval.fi/portfolio?ref=674574,CLMM DEX on Hyperliquid L1
SUN.io,SUN,Dexs,Tron,832064.005358896,0.0195830143993021,0.0321697430632355,-1.0151729096032511,332835661.07912815,https://sun.io,"First integrated platform for stablecoin swap, stake-mining, and self-governance on TRON"
Cabal,-,Governance Incentives,Initia,829850.9137478719,0.12617874453657407,-15.861978411312691,-8.9401351891525,,https://thecabal.xyz,"Cabal is an incentive layer that automates governance, staking, and reward capture. Users deposit base assets such as INIT or LP tokens to earn boosted yields from governance bribes and staking"
set.wtf,-,Yield,Ethereum,828898.8578511962,0.002097952603861586,-0.4903872608990696,0.45978885595272345,,https://www.set.wtf,"set.wtf is a USDT staking protocol offering 20.00% APY, compounded daily. Simply stake your USDT to start earning passive rewards - paid out daily and claimable anytime."
KnightSwap Finance,KNIGHT,Dexs,"Binance, Fantom",828787.2485450179,-0.3776733709607214,-4.671155002408682,-6.147035652484732,,https://knightswap.financial,"Trade, Earn, & Raid To Stack Your Riches While Securely Storing Them Within Our Castle Vaults"
White Whale Dex,WHALE,Dexs,"Terra2, Chihuahua, Osmosis, Juno, Sei, Injective, Comdex, Migaloo",822834.9342269637,1.1841124852277574,-5.933575714164576,-5.68612871526274,,https://app.whitewhale.money/,White Whale Dex is a unique decentralized exchange (DEX) that optimizes interchain liquidity distribution and price stability across the Cosmos ecosystem
SwapX Algebra,SWPX,Dexs,Sonic,820999.5249036697,0.019645322435309254,-8.17480246591333,-16.594032259397565,,https://swapx.fi/,"SwapX, Sonic's native DEX, leverages Algebra V4 for advanced concentrated liquidity management and ve(3,3) tokenomics while pioneering modular DeFi with plugin technology"
Convergence Fi,-,Yield,Ethereum,820286.7701226174,-0.05991546720677832,-10.201854945409849,-35.934300919043025,,https://app.cvg.finance,Boosting yields across the CurveFinance ecosystem.
ForgeYields,-,Onchain Capital Allocator,Starknet,820051.6113054093,0.0405459266024053,-6.325863028840175,-11.48730882439908,,https://app.forgeyields.com,"ForgeYields is a cross-chain yield aggregator. Users deposit into token gateways across multiple chains, and assets are netted and allocated into yield strategies (Curve, Convex, lending protocols, etc.) on Ethereum L1 and L2s"
Apricot Finance,APT,Lending,Solana,817467.6225970901,0.07823392644090177,-5.257838762926411,-9.24861839737136,14275.596420690184,https://apricot.one/#/,Apricot is a next-gen lending protocol that supports leveraged yield farming on Solana. Our mission is to help users maximize yield while protecting their downsides.
ZoomSwap,ZM,Farm,IoTeX,816432.5538439204,-0.3593255450123962,-5.448748275438163,-11.52310073501765,0.3903639307626183,https://zoomswap.io,Yield farming AMM in IoTeX!
Dinosaur Eggs,DSG,Dexs,Binance,810805.1429036869,0.0454346874942928,-7.184488489023138,-12.318937398643854,0.0,,"The dinosaur world is a metaverse built on the Binance Smart Chain (BSC) which includes a trading platform and NFT exchange market, followed by a social networking platform in the future."
Cover Protocol,COVER,Insurance,Ethereum,809257.0485283193,-0.012003588236908058,0.08020097052492758,-0.0027595950351440024,44127.9175223637,,A peer-to-peer coverage market.
SundaeSwap V2,SUNDAE,Dexs,Cardano,808701.429420231,0.5433408775021604,-7.7121463347198755,-17.401543265321024,,https://www.sundaeswap.finance/,The first native AMM-based decentralized exchange and liquidity provision protocol on Cardano.
Sperax USD,SPA,Yield Aggregator,"Arbitrum, Ethereum",801839.6720104369,-0.01706174559610929,0.10564707099231896,-0.19033711374338225,1138293.9299696465,http://sperax.io,"SperaxUSD (USDs) is a stablecoin and yield-automator on Arbitrum. USDs is 100% backed by collateral that is sent to DeFi strategies to produce a yield. This yield is then distributed to holders in a gasless manner, making compound interest easy."
